type,timestamp,brand,total_public_interactions,favorite_count,hashtags,link_url,media_url,retweet_count,tags,text,tm_url,tweet_url,day_of_week,time
"photo,link",2019-06-21T01:04:09+0000,New Orleans Pelicans,195,161,,https://t.co/j7OcV6t1uo,https://pbs.twimg.com/media/D9i-2OQXoAAsubT.jpg,34,,Five things to know about our No. 1 pick (from @Jim_Eichenhofer)  https://t.co/j7OcV6t1uo https://t.co/rYfDjYA5yU,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc4NTMyX3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141874411651424256,Friday,1:04:09
photo,2019-06-21T01:03:24+0000,Atlanta Hawks,3029,2487,TrueToAtlanta,,https://pbs.twimg.com/media/D9jAjXrWkAApQnK.jpg,542,,@camreddish   #TrueToAtlanta https://t.co/wWfzN8DZWJ,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDMtMTE2Mzc2NzgxX3R3ZWV0/,https://www.twitter.com/ATLHawks/status/1141874223444582400,Friday,1:03:24
photo,2019-06-21T01:02:12+0000,Boston Celtics,1398,1236,,,https://pbs.twimg.com/tweet_video_thumb/D9i8EjIWwAA1G1R.jpg,162,,https://t.co/QM1XD529GI,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDYtMTE2Mzc3MTU3X3R3ZWV0/,https://www.twitter.com/celtics/status/1141873919584079872,Friday,1:02:12
photo,2019-06-21T01:01:31+0000,Cleveland Cavaliers,2195,1911,CavsDraft,,https://pbs.twimg.com/media/D9jAH3FXoAI4d1_.jpg,284,,"""I think me and @CollinSexton02 can play really well together. The future is bright."" #CavsDraft https://t.co/WSLt7wtFxG",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDMtMTE2Mzc3ODMwX3R3ZWV0/,https://www.twitter.com/cavs/status/1141873751191162880,Friday,1:01:31
photo,2019-06-21T01:01:22+0000,New Orleans Pelicans,3940,3080,Pelicans PelicansDraft,,https://pbs.twimg.com/amplify_video_thumb/1141873136188698624/img/A7Nddko8EK3Yq9_H.jpg,860,,.@ZionWilliamson's message to #Pelicans fans!   #PelicansDraft https://t.co/15822gb7HA,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc4NDQ1X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141873710296698880,Friday,1:01:22
photo,2019-06-21T01:00:11+0000,Miami Heat,5934,4389,NBADraft,,https://pbs.twimg.com/media/D9i_ZXPWwAApBd0.jpg,1545,,"OFFICIAL: With the 13th pick in the 2019 #NBADraft your Miami HEAT select Tyler Herro, G, Kentucky. https://t.co/yVdLYC1b33",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDUtMTE2Mzc1MTIwX3R3ZWV0/,https://www.twitter.com/MiamiHEAT/status/1141873412274606081,Friday,1:00:11
photo,2019-06-21T00:59:03+0000,Washington Wizards,13639,10047,WizDraft DCFamily,,https://pbs.twimg.com/media/D9jAsa5XkAA4r91.jpg,3592,,"""With the ninth pick in the 2019 @NBADraft, the Washington Wizards select ... Rui Hachimura (@rui_8mura) from Toyama, Japan and @ZagMBB.""   #WizDraft | #DCFamily https://t.co/mInsqAf4Hh",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2MzczNTg3X3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141873130241175553,Friday,0:59:03
photo,2019-06-21T00:58:08+0000,New York Knicks,2743,2159,KnicksDraft2019,,https://pbs.twimg.com/media/D9i_WSXWsAELhm_.jpg,584,,Mood   #KnicksDraft2019 (@SAPSports) https://t.co/odVAYNf6K7,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTItMTE2Mzc4MDUxX3R3ZWV0/,https://www.twitter.com/nyknicks/status/1141872899428618240,Friday,0:58:08
text only,2019-06-21T00:56:36+0000,Detroit Pistons,375,334,,,,41,,Almost time ...,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDktMTE2Mzc2MzE5X3R3ZWV0/,https://www.twitter.com/DetroitPistons/status/1141872512743215104,Friday,0:56:36
photo,2019-06-21T00:56:30+0000,Memphis Grizzlies,487,414,GrizzNation,,https://pbs.twimg.com/amplify_video_thumb/1141870993734025216/img/ZD3BUfmEg_bqQ2gR.jpg,73,,"""At times I didn't know if I was good enough."" - @igotgame_12   @MyMikeCheck has more with the newest member of #GrizzNation https://t.co/5zNEKRQXUr",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTYtMTE2MzgwNjk4X3R3ZWV0/,https://www.twitter.com/memgrizz/status/1141872487879368706,Friday,0:56:30
"photo,link",2019-06-21T00:53:28+0000,Houston Rockets,1297,1061,,https://t.co/5PuiMVTnj4,https://pbs.twimg.com/media/D9i-R5cWwAA0Bic.jpg,236,,Three New Uniforms    Classic 94-95   Association   Icon   Preorder all the  now at https://t.co/5PuiMVTnj4! https://t.co/XjQfqTALzm,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTctMTE2MzcyODk1X3R3ZWV0/,https://www.twitter.com/HoustonRockets/status/1141871724960657414,Friday,0:53:28
photo,2019-06-21T00:53:03+0000,Charlotte Hornets,3408,2632,BUZZCITY NBADraft,,https://pbs.twimg.com/media/D9i-J9zWkAEFYjK.jpg,776,,"WELCOME TO #BUZZCITY, PJ WASHINGTON!  #NBADraft https://t.co/nENDafOdc4",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDctMTE2Mzc4MDgzX3R3ZWV0/,https://www.twitter.com/hornets/status/1141871616768524293,Friday,0:53:03
photo,2019-06-21T00:52:09+0000,Brooklyn Nets,289,257,,,https://pbs.twimg.com/ext_tw_video_thumb/1141871299121360897/pu/img/F-Rius3cF_3Ypxjx.jpg,32,,Block reppin' https://t.co/l3hLUfYEUR,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjQtMTE2Mzc3MzQxX3R3ZWV0/,https://www.twitter.com/BrooklynNets/status/1141871394222956544,Friday,0:52:09
photo,2019-06-21T00:51:27+0000,Miami Heat,1245,977,,,https://pbs.twimg.com/media/D9it4DrXoAEE5J6.jpg,268,,We on the clock! [?] https://t.co/fM8DVf00E9,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDUtMTE2Mzc1MTM2X3R3ZWV0/,https://www.twitter.com/MiamiHEAT/status/1141871217701466112,Friday,0:51:27
photo,2019-06-21T00:49:01+0000,Washington Wizards,4631,3794,,,https://pbs.twimg.com/media/D9i8zA7W4AYsGOX.jpg,837,,All smiles from the newest Wizard. https://t.co/14c8ZBx04w,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2MzczNTkyX3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141870605328965633,Friday,0:49:01
photo,2019-06-21T00:48:12+0000,Toronto Raptors,20630,17404,WeTheNorth,,https://pbs.twimg.com/ext_tw_video_thumb/1141870318107148293/pu/img/FogwjmFMskzoxTE4.jpg,3226,,Perfect way to start a draft. #WeTheNorth https://t.co/DHWRH1qiwm,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDQtMTE2MzgxNjQ0X3R3ZWV0/,https://www.twitter.com/Raptors/status/1141870398327463937,Friday,0:48:12
photo,2019-06-21T00:46:46+0000,New Orleans Pelicans,10801,8821,PelicansDraft,,https://pbs.twimg.com/ext_tw_video_thumb/1141869936161243136/pu/img/nt4IXQv8GMe_4Uho.jpg,1980,,Live look at the accuracy of those pre draft Zion reports #PelicansDraft https://t.co/lwvAA4n4cU,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc4NTAyX3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141870037755662336,Friday,0:46:46
photo,2019-06-21T00:46:46+0000,New York Knicks,4003,3414,KnicksDraft2019,,https://pbs.twimg.com/ext_tw_video_thumb/1141869958181396480/pu/img/qgACnjrqZJnMO7Uk.jpg,589,,Brotherhood  (@SAPSports) #KnicksDraft2019 https://t.co/pdZ8Nf95jD,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTItMTE2Mzc4MDUyX3R3ZWV0/,https://www.twitter.com/nyknicks/status/1141870037294301185,Friday,0:46:46
photo,2019-06-21T00:45:17+0000,Chicago Bulls,1951,1607,RunWithUs NBADraft2019,,https://pbs.twimg.com/media/D9i7W70WwAAU-CA.jpg,344,,"""It's a blessing; I'm super excited. I can't describe it in words.""   - @CobyWhite  #RunWithUs | #NBADraft2019 https://t.co/FtToB7b2zb",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2Mzc2Mzk2X3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141869666106781696,Friday,0:45:17
photo,2019-06-21T00:43:58+0000,Atlanta Hawks,7088,5380,TrueToAtlanta,,https://pbs.twimg.com/media/D9i8GsLXYAAvVjz.jpg,1708,,With the 10th pick in the 2019 NBA Draft...  C [?] M   R E D D I S H  #TrueToAtlanta https://t.co/B2rXpCyVrm,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDMtMTE2Mzc2ODQxX3R3ZWV0/,https://www.twitter.com/ATLHawks/status/1141869332651282437,Friday,0:43:58
"photo,link",2019-06-21T00:43:17+0000,New Orleans Pelicans,518,422,Pelicans,https://t.co/cCD14ihqzE,https://pbs.twimg.com/media/D9i6g0_XsAEW7Fk.jpg,96,,Some  jerseys available for pre-order at the #Pelicans team store:   https://t.co/cCD14ihqzE https://t.co/0Wa8R8Vr6c,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc4NTc4X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141869160236032002,Friday,0:43:17
photo,2019-06-21T00:42:49+0000,Houston Rockets,17025,13560,,,https://pbs.twimg.com/media/D9i712hXUAICJxG.jpg,3465,,https://t.co/I9P92ARwpL,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTctMTE2MzcyODk2X3R3ZWV0/,https://www.twitter.com/HoustonRockets/status/1141869043672080384,Friday,0:42:49
photo,2019-06-21T00:42:15+0000,Milwaukee Bucks,1396,1323,,,https://pbs.twimg.com/media/D9i7tmwXYAEU8gB.jpg,73,,https://t.co/8XgutB9tFK,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzQ0ODUtMTE2Mzc2NDA4X3R3ZWV0/,https://www.twitter.com/Bucks/status/1141868902835732485,Friday,0:42:15
photo,2019-06-21T00:41:31+0000,New Orleans Pelicans,531,448,PelicansDraft,,https://pbs.twimg.com/media/D9i7h9BW4AAWzLw.jpg,83,,Thanks to everybody who came out to #PelicansDraft Fest on Fulton Street! @SmoothieKing https://t.co/Dh30POPSJc,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc4NDk4X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141868714528268288,Friday,0:41:31
"photo,link",2019-06-21T00:41:18+0000,Houston Rockets,5280,3933,,https://t.co/Cd6GgoiiKv,https://pbs.twimg.com/media/D9hUQ2FXYAA-Z0C.jpg,1347,,THEY'RE HERE   Jersey Details: https://t.co/Cd6GgoiiKv https://t.co/3Sbb1h66uv,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTctMTE2MzcyODk3X3R3ZWV0/,https://www.twitter.com/HoustonRockets/status/1141868662997037056,Friday,0:41:18
photo,2019-06-21T00:40:55+0000,Chicago Bulls,1079,917,,,https://pbs.twimg.com/media/D9i7ZdAXUAAUQBg.jpg,162,,"""It's a basketball city. I'm excited to be there."" - @CobyWhite https://t.co/DmjAqbvGta",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2Mzc2MzQ0X3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141868566146375680,Friday,0:40:55
photo,2019-06-21T00:40:24+0000,Washington Wizards,7361,6011,WizDraft DCFamily,,https://pbs.twimg.com/ext_tw_video_thumb/1141868216408576002/pu/img/TooXeyxG7ZQM6Zgl.jpg,1350,,RUI!    #WizDraft | #DCFamily https://t.co/aBAmoZyEhX,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2MzczNTgxX3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141868434894065664,Friday,0:40:24
photo,2019-06-21T00:39:51+0000,Washington Wizards,9700,7560,WizDraft DCFamily,,https://pbs.twimg.com/media/D9i7DmgWsAAzEcP.jpg,2140,,"Get familiar with the newest member of the team, @rui_8mura!  #WizDraft | #DCFamily https://t.co/UeP9P5aRyD",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2MzczNTg4X3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141868298004500486,Friday,0:39:51
photo,2019-06-21T00:39:36+0000,New Orleans Pelicans,500,404,PelicansDraft BirdStrikes,,https://pbs.twimg.com/media/D9i7FWNXsAAgoVU.jpg,96,,New Orleans!!  #PelicansDraft #BirdStrikes https://t.co/IcYK2NRUf9,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc4NTgwX3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141868233315835905,Friday,0:39:36
photo,2019-06-21T00:36:00+0000,Cleveland Cavaliers,1181,1055,CavsDraft,,https://pbs.twimg.com/ext_tw_video_thumb/1141867273470271488/pu/img/smRVaDRW5-yNWpAl.jpg,126,,Nothing like a little FaceTime with your new teammate.  @RealTristan13 called to welcome @dariusgarland22 to the squad!   #CavsDraft https://t.co/pysuZzzNl9,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDMtMTE2Mzc3NjY3X3R3ZWV0/,https://www.twitter.com/cavs/status/1141867328931540992,Friday,0:36:00
photo,2019-06-21T00:35:35+0000,Washington Wizards,18572,13959,,,https://pbs.twimg.com/media/D9jA4a3XoAA6kwx.jpg,4613,,"With the 9th pick, we've selected Rui Hachimura!  Welcome to D.C., @rui_8mura! https://t.co/dutWTP9Kfc",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2MzczNTgzX3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141867224153673728,Friday,0:35:35
photo,2019-06-21T00:33:18+0000,Minnesota Timberwolves,542,501,,,https://pbs.twimg.com/media/D9i5p1QWwAEJm7J.jpg,41,,The only thing we can confirm at the moment is that MPLS sure does love a Draft Party. https://t.co/qPQbvd4E7a,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDctMTE2MzczMTY1X3R3ZWV0/,https://www.twitter.com/Timberwolves/status/1141866649395576833,Friday,0:33:18
photo,2019-06-21T00:32:09+0000,Chicago Bulls,9067,7205,RunWithUs NBADraft2019,,https://pbs.twimg.com/amplify_video_thumb/1141865548713795584/img/7ePHGtsxHxIi9w6m.jpg,1862,,"In case you missed it, Coby White is a Chicago Bull!   #RunWithUs | #NBADraft2019 https://t.co/VfoKJHKJp0",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2Mzc2Mjk5X3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141866359644721160,Friday,0:32:09
photo,2019-06-21T00:30:36+0000,New Orleans Pelicans,690,584,PelicansDraft,,https://pbs.twimg.com/media/D9i5CaVXYAA_Eja.jpg,106,,Zion on the phone with @AlvinGentry and @dg_riff #PelicansDraft https://t.co/WIJlghfaiO,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc4NTAxX3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141865967519260675,Friday,0:30:36
photo,2019-06-21T00:30:32+0000,New York Knicks,4977,3862,KnicksDraft2019,,https://pbs.twimg.com/media/D9i5B2GXYAMBgzp.jpg,1115,,"Welcome to the family, @RjBarrett6 #KnicksDraft2019 https://t.co/p7FYBDZtWf",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTItMTE2Mzc3OTc1X3R3ZWV0/,https://www.twitter.com/nyknicks/status/1141865950288994309,Friday,0:30:32
photo,2019-06-21T00:30:26+0000,Miami Heat,724,614,NBADraft,,https://pbs.twimg.com/media/D9i4x6tWkAAqRy9.jpg,110,,Getting closer to that moment!  Preparing to bring home No. 13 &amp; No. 44. #NBADraft https://t.co/5I3icYWWP5,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDUtMTE2Mzc1MTQ4X3R3ZWV0/,https://www.twitter.com/MiamiHEAT/status/1141865927966957568,Friday,0:30:26
photo,2019-06-21T00:29:12+0000,Detroit Pistons,341,278,DetroitBasketball,,https://pbs.twimg.com/media/D9gMXAIXUAA9y_8.jpg,63,,Who just saw this during the draft? #DetroitBasketball https://t.co/OV5vzLNO5K,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDktMTE2Mzc2Mjk4X3R3ZWV0/,https://www.twitter.com/DetroitPistons/status/1141865616229502976,Friday,0:29:12
photo,2019-06-21T00:27:58+0000,Washington Wizards,335,272,WizDraft DCFamily,,https://pbs.twimg.com/tweet_video_thumb/D7GbZsuUEAUP2xU.jpg,63,,#WizDraft | #DCFamily https://t.co/DkC5b2nxFq,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzMwNDgtMTE2MzczNTkwX3R3ZWV0/,https://www.twitter.com/WashWizards/status/1141865307994230784,Friday,0:27:58
link,2019-06-21T00:26:59+0000,Sacramento Kings,744,654,,https://t.co/xj8JjcPtXH,,90,,https://t.co/xj8JjcPtXH,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxNDgtMTE2MzczMTg3X3R3ZWV0/,https://www.twitter.com/SacramentoKings/status/1141865058697273344,Friday,0:26:59
"photo,link",2019-06-21T00:25:34+0000,Philadelphia 76ers,98,86,HereTheyCome NBADraft,https://t.co/Xabcvkon7c,https://pbs.twimg.com/media/D9i3EogWsAEm66Y.jpg,12,['AB_ALLPOSTS'],76ers President @chrisheck76 joins @brianseltzer and @McGinnisThomas LIVE from the Complex.  [?] https://t.co/Xabcvkon7c [?]  #HereTheyCome x #NBADraft https://t.co/Wro6Dv2p8W,https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2MzcyODExX3R3ZWV0/,https://www.twitter.com/sixers/status/1141864703888625664,Friday,0:25:34
link,2019-06-21T00:24:23+0000,New York Knicks,831,693,,https://t.co/FDdfRG5I2X,,138,,LIVE with RJ https://t.co/FDdfRG5I2X,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTItMTE2Mzc4MTUzX3R3ZWV0/,https://www.twitter.com/nyknicks/status/1141864405765959680,Friday,0:24:23
photo,2019-06-21T00:23:24+0000,Memphis Grizzlies,1930,1573,,,https://pbs.twimg.com/ext_tw_video_thumb/1141864102064734209/pu/img/tcBsbD99AlC5oEbx.jpg,357,,.@igotgame_12 has a message for the 901. https://t.co/9J2yg3A5ve,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTYtMTE2MzgwNzQ5X3R3ZWV0/,https://www.twitter.com/memgrizz/status/1141864156611731457,Friday,0:23:24
text only,2019-06-21T00:20:36+0000,Charlotte Hornets,949,840,,,,109,,,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDctMTE2Mzc4MTEyX3R3ZWV0/,https://www.twitter.com/hornets/status/1141863451398156290,Friday,0:20:36
photo,2019-06-21T00:20:23+0000,Chicago Bulls,14713,10852,NBAdraft2019,,https://pbs.twimg.com/media/D9i1fmDXUAQgp86.jpg,3861,,"The pick is in. Welcome to the Chicago Bulls, Coby White! #NBAdraft2019 https://t.co/6NnxOMf1R3",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2Mzc2MzAxX3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141863399149752321,Friday,0:20:23
photo,2019-06-21T00:18:30+0000,New Orleans Pelicans,4416,3799,PelicansDraft,,https://pbs.twimg.com/ext_tw_video_thumb/1141862834902618123/pu/img/HRBXcvn66PRjkCOp.jpg,617,,Jrue to Zion...coming soon! #PelicansDraft https://t.co/Z9s14CxxB5,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjItMTE2Mzc4NTU4X3R3ZWV0/,https://www.twitter.com/PelicansNBA/status/1141862925088567296,Friday,0:18:30
photo,2019-06-21T00:17:06+0000,Houston Rockets,803,681,,,https://pbs.twimg.com/media/D9i19GiWwAAXPzc.jpg,122,,Get excited Red Nation! We are getting ready to unveil our new uniforms tonight during an exclusive event for Season Ticket Members!  https://t.co/XNLonswEcA,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTctMTE2MzcyODk4X3R3ZWV0/,https://www.twitter.com/HoustonRockets/status/1141862571462578177,Friday,0:17:06
photo,2019-06-21T00:16:34+0000,Detroit Pistons,62,47,DetroitBasketball,,https://pbs.twimg.com/media/D9i10w8WsAAR5lc.jpg,15,,Draft party for Pistons One members is going strong at @MotorCityCasino including a performance by @OfficialBFree! #DetroitBasketball https://t.co/uuVi30DOhP,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDktMTE2Mzc2MzI4X3R3ZWV0/,https://www.twitter.com/DetroitPistons/status/1141862437647462401,Friday,0:16:34
photo,2019-06-21T00:16:12+0000,Denver Nuggets,95,85,MileHighBasketball,,https://pbs.twimg.com/media/D9i0_gfUEAAG0vi.jpg,10,,Stop by the Cherry Cricket Ballpark for our Draft Watch Party!  #MileHighBasketball https://t.co/migvHOgRA4,https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2Mzc4MzIxX3R3ZWV0/,https://www.twitter.com/nuggets/status/1141862345381040128,Friday,0:16:12
photo,2019-06-21T00:14:37+0000,Chicago Bulls,1178,1079,NBADraft,,https://pbs.twimg.com/media/D9i1YC-W4AE0e6c.jpg,99,,WCJ in the house! #NBADraft https://t.co/NWnzxEP4Ha,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2Mzc2MzAzX3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141861947983441922,Friday,0:14:37
photo,2019-06-21T00:14:12+0000,Cleveland Cavaliers,1405,1202,CavsDraft BeTheFight,,https://pbs.twimg.com/ext_tw_video_thumb/1141861522634956800/pu/img/-kqo2tSMvWwBW98S.jpg,203,,"The Land is excited to welcome you home, @dariusgarland22!  Welcome to Cleveland! #CavsDraft | #BeTheFight https://t.co/Sa53Pgy5IV",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDMtMTE2Mzc3Njg3X3R3ZWV0/,https://www.twitter.com/cavs/status/1141861839950757888,Friday,0:14:12
photo,2019-06-21T00:14:00+0000,Chicago Bulls,295,256,Bulls,,https://pbs.twimg.com/media/D9i0ZFYXoAA7fWC.jpg,39,,#Bulls x @budweiserusa Draft Party  https://t.co/X7VLSutbv1,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTAtMTE2Mzc2NDE4X3R3ZWV0/,https://www.twitter.com/chicagobulls/status/1141861790730661888,Friday,0:14:00
photo,2019-06-21T00:09:17+0000,Memphis Grizzlies,1610,1348,,,https://pbs.twimg.com/ext_tw_video_thumb/1141860575074541568/pu/img/oVqKURVLd4Q-5-RD.jpg,262,,Big Time Mood.   @igotgame_12 https://t.co/vEqgLIWxD7,https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MTYtMTE2MzY4NDcxX3R3ZWV0/,https://www.twitter.com/memgrizz/status/1141860605151854598,Friday,0:09:17
"photo,link",2019-06-21T00:08:31+0000,Denver Nuggets,69,63,MileHighBasketball,https://t.co/DbuFR45amr,https://pbs.twimg.com/media/D9iy9qcVAAAIh_D.jpg,6,,"WE LIVE!!!   Katy Winge and Chris Dempsey are live on our FB with Monte Morris on a special episode of ""Nuggets 24k.""   Tune in now!  https://t.co/DbuFR45amr     #MileHighBasketball https://t.co/PxJp3bUCbU",https://app.trackmaven.com/#/workspaces/2788/feed/content/NzE4MjMtMTE2MzU3ODQ5X3R3ZWV0/,https://www.twitter.com/nuggets/status/1141860409986523136,Friday,0:08:31
photo,2019-06-21T00:08:11+0000,Cleveland Cavaliers,8248,6393,NBADraft Cavs CavsDraft,,https://pbs.twimg.com/media/D9izoszX4AMTghh.jpg,1855,,"With the 5th pick in the 2019 #NBADraft, the #Cavs select @dariusgarland22! #CavsDraft https://t.co/mkEuOfrMtF",https://app.trackmaven.com/#/workspaces/2788/feed/content/OTE3MDMtMTE2Mzc3ODM3X3R3ZWV0/,https://www.twitter.com/cavs/status/1141860326423629824,Friday,0:08:11
photo,2019-06-21T00:07:38+0000,Philadelphia 76ers,345,307,HereTheyCome NBADraft,,https://pbs.twimg.com/ext_tw_video_thumb/1141859997988638720/pu/img/fI6wLwDmZRmnwAmj.jpg,38,['AB_ALLPOSTS'],"Lots of picks to go, lots of options left.  #HereTheyCome x #NBADraft https://t.co/lSpaBWiqkK",https://app.trackmaven.com/#/workspaces/2788/feed/content/NTkxMzUtMTE2MzcyODA4X3R3ZWV0/,https://www.twitter.com/sixers/status/1141860187315298304,Friday,0:07:38
